Date,Open,High,Low,Close,Adj Close,Volume
2017-05-01,1401.010010,1411.040039,1397.079956,1407.359985,1407.359985,3201500000
2017-05-02,1407.540039,1409.050049,1395.630005,1399.359985,1399.359985,3861360000
2017-05-03,1399.130005,1399.130005,1386.319946,1390.920044,1390.920044,3896760000
2017-05-04,1391.170044,1394.160034,1380.489990,1388.849976,1388.849976,4367860000
2017-05-05,1389.209961,1397.209961,1385.199951,1397.000000,1397.000000,3543240000
2017-05-08,1396.400024,1397.430054,1386.420044,1391.640015,1391.640015,3429990000
2017-05-09,1392.310059,1395.479980,1386.729980,1391.859985,1391.859985,3657840000
2017-05-10,1392.030029,1400.810059,1390.439941,1399.589966,1399.589966,3649370000
2017-05-11,1399.199951,1399.199951,1379.150024,1390.199951,1390.199951,3727710000
2017-05-12,1389.390015,1389.390015,1380.020020,1382.770020,1382.770020,3304620000
2017-05-15,1383.270020,1398.989990,1383.270020,1393.920044,1393.920044,3490080000
2017-05-16,1394.569946,1396.359985,1384.819946,1394.680054,1394.680054,3421810000
2017-05-17,1388.300049,1388.300049,1355.849976,1355.890015,1355.890015,4164760000
2017-05-18,1354.930054,1365.010010,1351.010010,1361.079956,1361.079956,4319440000
2017-05-19,1361.530029,1374.420044,1361.530029,1367.329956,1367.329956,3831700000
2017-05-22,1367.880005,1378.300049,1367.880005,1377.140015,1377.140015,3176580000
2017-05-23,1378.239990,1383.079956,1372.050049,1380.979980,1380.979980,3216560000
2017-05-24,1381.160034,1386.069946,1376.550049,1382.510010,1382.510010,3389240000
2017-05-25,1384.810059,1391.420044,1380.329956,1383.390015,1383.390015,3538210000
2017-05-26,1383.140015,1383.680054,1376.150024,1382.239990,1382.239990,2806930000
2017-05-30,1381.170044,1381.170044,1370.959961,1371.189941,1371.189941,3205860000
2017-05-31,1372.199951,1374.430054,1354.849976,1370.209961,1370.209961,4518040000
2017-06-01,1370.329956,1396.199951,1370.329956,1396.060059,1396.060059,3860620000
2017-06-02,1396.079956,1414.959961,1396.040039,1405.390015,1405.390015,3465500000
2017-06-05,1405.140015,1405.140015,1396.439941,1396.449951,1396.449951,2916720000
2017-06-06,1395.050049,1401.790039,1386.699951,1394.900024,1394.900024,3376750000
2017-06-07,1395.530029,1400.410034,1392.199951,1396.670044,1396.670044,3576220000
2017-06-08,1396.780029,1419.319946,1394.689941,1415.609985,1415.609985,3735980000
2017-06-09,1416.150024,1433.790039,1413.609985,1421.709961,1421.709961,4029860000
2017-06-12,1421.099976,1426.099976,1415.589966,1419.209961,1419.209961,4031840000
2017-06-13,1420.060059,1427.550049,1420.060059,1425.989990,1425.989990,3278240000
2017-06-14,1426.030029,1426.130005,1411.400024,1417.569946,1417.569946,3558640000
2017-06-15,1415.469971,1415.469971,1402.520020,1410.079956,1410.079956,3371980000
2017-06-16,1407.219971,1407.219971,1399.260010,1406.729980,1406.729980,5299380000
2017-06-19,1407.069946,1420.189941,1407.069946,1418.079956,1418.079956,3271480000
2017-06-20,1417.760010,1417.760010,1402.790039,1402.969971,1402.969971,3422700000
2017-06-21,1403.329956,1411.880005,1398.459961,1399.250000,1399.250000,3599190000
2017-06-22,1399.369995,1408.339966,1396.869995,1404.540039,1404.540039,3477250000
2017-06-23,1404.780029,1415.770020,1402.770020,1414.780029,1414.780029,5282460000
2017-06-26,1415.119995,1420.770020,1409.150024,1416.640015,1416.640015,3243660000
2017-06-27,1416.349976,1420.609985,1403.380005,1403.520020,1403.520020,3564770000
2017-06-28,1404.459961,1426.329956,1404.459961,1425.270020,1425.270020,3479980000
2017-06-29,1425.489990,1428.030029,1403.020020,1416.199951,1416.199951,3869560000
2017-06-30,1416.729980,1420.989990,1413.290039,1415.359985,1415.359985,3366030000
2017-07-03,1416.469971,1429.369995,1416.469971,1426.680054,1426.680054,1901480000
2017-07-05,1426.530029,1426.530029,1412.619995,1420.150024,1420.150024,3368150000
2017-07-06,1418.859985,1418.859985,1398.829956,1400.810059,1400.810059,3368710000
2017-07-07,1401.349976,1416.680054,1401.349976,1415.839966,1415.839966,2929390000
2017-07-10,1415.280029,1418.050049,1405.750000,1408.469971,1408.469971,3009880000
2017-07-11,1408.609985,1413.469971,1402.630005,1413.050049,1413.050049,3108800000
2017-07-12,1414.339966,1431.339966,1414.339966,1424.319946,1424.319946,3176900000
2017-07-13,1424.530029,1425.739990,1416.270020,1425.660034,1425.660034,3068510000
2017-07-14,1425.469971,1432.969971,1424.099976,1428.819946,1428.819946,2738460000
2017-07-17,1428.780029,1434.449951,1425.969971,1431.599976,1431.599976,2800580000
2017-07-18,1431.109985,1431.109985,1422.489990,1427.609985,1427.609985,2974090000
2017-07-19,1428.280029,1441.770020,1428.280029,1441.770020,1441.770020,3063810000
2017-07-20,1442.160034,1445.060059,1438.959961,1442.349976,1442.349976,3223820000
2017-07-21,1443.369995,1452.050049,1433.829956,1435.839966,1435.839966,3066880000
2017-07-24,1435.819946,1438.599976,1431.339966,1438.050049,1438.050049,3019920000
2017-07-25,1438.859985,1452.089966,1438.859985,1450.390015,1450.390015,4116360000
2017-07-26,1450.579956,1452.020020,1441.250000,1442.280029,1442.280029,3597830000
2017-07-27,1442.260010,1446.630005,1427.689941,1433.619995,1433.619995,4035740000
2017-07-28,1432.589966,1432.589966,1425.800049,1429.260010,1429.260010,3302850000
2017-07-31,1429.459961,1432.459961,1420.660034,1425.140015,1425.140015,3475930000
2017-08-01,1426.030029,1430.660034,1420.819946,1428.329956,1428.329956,3470260000
2017-08-02,1428.030029,1428.030029,1408.520020,1412.900024,1412.900024,3487150000
2017-08-03,1413.089966,1414.719971,1402.390015,1405.229980,1405.229980,3662410000
2017-08-04,1405.140015,1413.040039,1405.140015,1412.319946,1412.319946,3239980000
2017-08-07,1412.400024,1417.420044,1408.619995,1414.170044,1414.170044,2935130000
2017-08-08,1413.930054,1426.290039,1407.569946,1410.150024,1410.150024,3347480000
2017-08-09,1409.780029,1409.780029,1393.239990,1396.949951,1396.949951,3310960000
2017-08-10,1396.599976,1396.599976,1372.540039,1372.540039,1372.540039,3635820000
2017-08-11,1372.260010,1376.369995,1368.329956,1374.229980,1374.229980,3161830000
2017-08-14,1375.130005,1394.530029,1375.130005,1394.310059,1394.310059,2824320000
2017-08-15,1394.699951,1395.880005,1382.949951,1383.239990,1383.239990,2922430000
2017-08-16,1384.180054,1391.680054,1381.900024,1383.530029,1383.530029,2956570000
2017-08-17,1383.069946,1384.739990,1358.800049,1358.939941,1358.939941,3164950000
2017-08-18,1357.010010,1362.339966,1349.349976,1357.790039,1357.790039,3426970000
2017-08-21,1357.739990,1358.089966,1351.199951,1356.900024,1356.900024,2803650000
2017-08-22,1357.890015,1372.329956,1357.890015,1371.540039,1371.540039,2780990000
2017-08-23,1370.680054,1373.280029,1363.170044,1369.739990,1369.739990,2796950000
2017-08-24,1370.160034,1377.050049,1370.160034,1373.880005,1373.880005,2849680000
2017-08-25,1374.380005,1380.599976,1373.530029,1377.449951,1377.449951,2593350000
2017-08-28,1377.760010,1382.530029,1377.060059,1382.229980,1382.229980,2682920000
2017-08-29,1381.310059,1385.189941,1371.800049,1383.680054,1383.680054,2739460000
2017-08-30,1383.209961,1392.770020,1381.199951,1391.319946,1391.319946,2637780000
2017-08-31,1392.040039,1406.439941,1392.040039,1405.280029,1405.280029,3353860000
2017-09-01,1405.819946,1413.869995,1405.819946,1413.569946,1413.569946,2712780000
2017-09-05,1413.300049,1414.550049,1394.510010,1399.660034,1399.660034,3502190000
2017-09-06,1400.010010,1406.020020,1399.270020,1402.199951,1402.199951,3400200000
2017-09-07,1402.459961,1404.310059,1393.880005,1398.670044,1398.670044,3365780000
2017-09-08,1398.189941,1403.530029,1394.430054,1399.430054,1399.430054,3308360000
2017-09-11,1400.560059,1415.750000,1400.560059,1414.829956,1414.829956,3293460000
2017-09-12,1415.339966,1423.930054,1415.180054,1423.459961,1423.459961,3234280000
2017-09-13,1423.300049,1428.739990,1421.880005,1426.890015,1426.890015,3371370000
2017-09-14,1426.569946,1427.920044,1421.630005,1425.020020,1425.020020,3422470000
2017-09-15,1425.349976,1431.989990,1422.250000,1431.709961,1431.709961,4862970000
2017-09-18,1431.750000,1444.270020,1431.750000,1441.079956,1441.079956,3204700000
2017-09-19,1441.189941,1442.579956,1438.290039,1440.400024,1440.400024,3253760000
2017-09-20,1440.479980,1446.479980,1440.000000,1445.420044,1445.420044,3584570000
2017-09-21,1445.199951,1448.839966,1441.689941,1444.180054,1444.180054,2965590000
2017-09-22,1443.469971,1451.510010,1441.859985,1450.780029,1450.780029,2877980000
2017-09-25,1450.630005,1455.219971,1445.020020,1451.959961,1451.959961,3314530000
2017-09-26,1452.250000,1460.949951,1452.250000,1456.859985,1456.859985,3070770000
2017-09-27,1457.270020,1487.949951,1457.270020,1484.810059,1484.810059,3485070000
2017-09-28,1484.800049,1489.349976,1478.199951,1488.790039,1488.790039,3173030000
2017-09-29,1488.800049,1493.560059,1488.800049,1490.859985,1490.859985,3220260000
2017-10-02,1491.050049,1509.479980,1491.050049,1509.469971,1509.469971,3226370000
2017-10-03,1509.939941,1512.260010,1503.520020,1511.969971,1511.969971,3073480000
2017-10-04,1512.000000,1514.770020,1505.069946,1507.760010,1507.760010,3020770000
2017-10-05,1508.339966,1514.939941,1508.339966,1512.089966,1512.089966,3059730000
2017-10-06,1511.410034,1511.410034,1506.410034,1510.219971,1510.219971,2898270000
2017-10-09,1510.410034,1513.300049,1501.770020,1503.560059,1503.560059,2486940000
2017-10-10,1504.109985,1511.329956,1503.920044,1508.010010,1508.010010,2962610000
2017-10-11,1507.910034,1510.619995,1505.140015,1506.920044,1506.920044,2991320000
2017-10-12,1506.459961,1508.430054,1501.140015,1505.160034,1505.160034,3157280000
2017-10-13,1505.459961,1508.219971,1502.229980,1502.660034,1502.660034,3150470000
2017-10-16,1502.969971,1511.290039,1499.640015,1502.680054,1502.680054,2918030000
2017-10-17,1502.530029,1505.800049,1495.900024,1497.500000,1497.500000,2901890000
2017-10-18,1497.979980,1507.839966,1497.979980,1505.140015,1505.140015,2999320000
2017-10-19,1502.969971,1505.140015,1491.380005,1502.040039,1502.040039,3019520000
2017-10-20,1504.719971,1512.750000,1504.719971,1509.250000,1509.250000,3394450000
2017-10-23,1509.670044,1511.479980,1497.339966,1497.489990,1497.489990,3214470000
2017-10-24,1498.189941,1505.569946,1498.189941,1500.420044,1500.420044,3435660000
2017-10-25,1500.250000,1500.420044,1482.530029,1493.479980,1493.479980,3885470000
2017-10-26,1494.109985,1501.359985,1494.109985,1497.459961,1497.459961,3891750000
2017-10-27,1497.540039,1508.319946,1493.489990,1508.319946,1508.319946,3896100000
2017-10-30,1507.479980,1507.479980,1484.819946,1490.900024,1490.900024,3660230000
2017-10-31,1491.439941,1506.780029,1491.439941,1502.530029,1502.530029,3844420000
2017-11-01,1504.540039,1512.400024,1485.130005,1492.780029,1492.780029,3841200000
2017-11-02,1492.900024,1499.939941,1487.729980,1496.550049,1496.550049,4050140000
2017-11-03,1496.319946,1497.140015,1490.660034,1494.910034,1494.910034,3568710000
2017-11-06,1495.030029,1501.489990,1494.739990,1497.959961,1497.959961,3541970000
2017-11-07,1497.979980,1498.000000,1476.719971,1479.089966,1479.089966,3815190000
2017-11-08,1477.949951,1482.859985,1469.339966,1481.729980,1481.729980,3898450000
2017-11-09,1481.290039,1481.619995,1463.489990,1475.020020,1475.020020,3844100000
2017-11-10,1474.920044,1479.109985,1473.140015,1475.270020,1475.270020,3489740000
2017-11-13,1474.439941,1476.680054,1466.089966,1475.069946,1475.069946,3405200000
2017-11-14,1474.270020,1474.270020,1465.380005,1471.260010,1471.260010,3643580000
2017-11-15,1470.900024,1470.900024,1454.170044,1464.089966,1464.089966,3586590000
2017-11-16,1464.969971,1490.969971,1464.969971,1486.880005,1486.880005,3329730000
2017-11-17,1485.699951,1496.859985,1481.089966,1492.819946,1492.819946,3309800000
2017-11-20,1492.930054,1503.400024,1492.930054,1503.400024,1503.400024,3023940000
2017-11-21,1503.449951,1519.530029,1503.449951,1518.890015,1518.890015,3351230000
2017-11-22,1518.979980,1524.180054,1516.760010,1516.760010,1516.760010,2764110000
2017-11-24,1517.410034,1521.380005,1516.520020,1519.160034,1519.160034,1385890000
2017-11-27,1519.170044,1522.030029,1513.189941,1513.310059,1513.310059,3017720000
2017-11-28,1514.150024,1536.630005,1514.150024,1536.430054,1536.430054,3493340000
2017-11-29,1536.819946,1547.270020,1536.819946,1542.300049,1542.300049,4090630000
2017-11-30,1542.619995,1551.689941,1541.209961,1544.140015,1544.140015,4965700000
2017-12-01,1544.099976,1544.920044,1498.780029,1537.020020,1537.020020,3950930000
2017-12-04,1539.270020,1559.609985,1531.729980,1532.410034,1532.410034,4025840000
2017-12-05,1532.719971,1534.010010,1516.750000,1516.760010,1516.760010,3547570000
2017-12-06,1516.359985,1516.540039,1508.130005,1508.880005,1508.880005,3253080000
2017-12-07,1508.930054,1524.000000,1508.150024,1520.469971,1520.469971,3297060000
2017-12-08,1521.780029,1529.000000,1520.880005,1521.719971,1521.719971,3126750000
2017-12-11,1522.099976,1527.469971,1518.300049,1519.839966,1519.839966,3141480000
2017-12-12,1520.060059,1525.109985,1515.949951,1516.119995,1516.119995,3568910000
2017-12-13,1516.189941,1532.380005,1516.079956,1524.449951,1524.449951,3568360000
2017-12-14,1524.540039,1527.000000,1504.890015,1506.949951,1506.949951,3442760000
2017-12-15,1507.680054,1538.060059,1507.680054,1530.420044,1530.420044,5736910000
2017-12-18,1530.810059,1552.319946,1530.810059,1548.920044,1548.920044,3727770000
2017-12-19,1549.319946,1552.209961,1535.910034,1536.750000,1536.750000,3407680000
2017-12-20,1538.739990,1544.349976,1536.229980,1540.079956,1540.079956,3246230000
2017-12-21,1540.459961,1551.209961,1540.459961,1547.109985,1547.109985,3293130000
2017-12-22,1547.239990,1548.250000,1541.699951,1542.930054,1542.930054,2401030000
2017-12-26,1542.739990,1546.589966,1541.209961,1544.229980,1544.229980,1970660000
2017-12-27,1544.390015,1550.619995,1541.949951,1543.939941,1543.939941,2202900000
2017-12-28,1544.050049,1549.040039,1542.520020,1548.930054,1548.930054,2174890000
2017-12-29,1549.060059,1551.939941,1535.510010,1535.510010,1535.510010,2447760000
2018-01-02,1536.119995,1550.300049,1536.119995,1550.010010,1550.010010,3397430000
2018-01-03,1550.280029,1555.079956,1547.589966,1552.579956,1552.579956,3544030000
2018-01-04,1552.979980,1560.839966,1552.369995,1555.719971,1555.719971,3697340000
2018-01-05,1555.869995,1560.069946,1552.130005,1560.010010,1560.010010,3239280000
2018-01-08,1559.800049,1562.989990,1548.229980,1561.810059,1561.810059,3246160000
2018-01-09,1562.219971,1565.579956,1558.859985,1560.099976,1560.099976,3467460000
2018-01-10,1559.010010,1561.910034,1551.520020,1559.800049,1559.800049,3579900000
2018-01-11,1560.219971,1586.790039,1560.219971,1586.790039,1586.790039,3645690000
2018-01-12,1587.119995,1598.180054,1587.119995,1591.969971,1591.969971,3587220000
2018-01-16,1592.910034,1604.020020,1570.750000,1572.969971,1572.969971,4362880000
2018-01-17,1573.729980,1589.130005,1573.729980,1586.660034,1586.660034,3790340000
2018-01-18,1586.310059,1586.310059,1576.410034,1576.729980,1576.729980,3703300000
2018-01-19,1576.500000,1597.630005,1575.319946,1597.630005,1597.630005,3724230000
2018-01-22,1598.140015,1605.170044,1595.550049,1605.170044,1605.170044,3489480000
2018-01-23,1604.939941,1612.550049,1599.209961,1610.709961,1610.709961,3541140000
2018-01-24,1611.689941,1615.520020,1595.939941,1601.770020,1601.770020,4079270000
2018-01-25,1601.589966,1607.790039,1594.420044,1601.670044,1601.670044,3873100000
2018-01-26,1602.969971,1608.060059,1599.500000,1608.060059,1608.060059,3474680000
2018-01-29,1607.810059,1607.949951,1597.880005,1598.109985,1598.109985,3587420000
2018-01-30,1595.640015,1595.640015,1579.489990,1582.819946,1582.819946,4012070000
2018-01-31,1584.709961,1594.270020,1571.260010,1574.979980,1574.979980,4276270000
2018-02-01,1574.729980,1582.280029,1568.849976,1579.869995,1579.869995,3977380000
2018-02-02,1577.030029,1577.030029,1547.060059,1547.270020,1547.270020,4340220000
2018-02-05,1544.939941,1547.030029,1491.060059,1491.089966,1491.089966,5310840000
2018-02-06,1486.849976,1512.979980,1461.449951,1507.170044,1507.170044,5917350000
2018-02-07,1506.660034,1517.000000,1503.319946,1507.969971,1507.969971,4646300000
2018-02-08,1508.449951,1511.209961,1463.739990,1463.790039,1463.790039,5333840000
2018-02-09,1467.719971,1487.579956,1436.430054,1477.839966,1477.839966,5690110000
2018-02-12,1479.109985,1498.109985,1466.880005,1490.979980,1490.979980,4069220000
2018-02-13,1489.660034,1497.020020,1481.939941,1494.949951,1494.949951,3503540000
2018-02-14,1492.760010,1523.890015,1483.290039,1522.099976,1522.099976,4011940000
2018-02-15,1524.180054,1537.770020,1516.880005,1537.199951,1537.199951,3696140000
2018-02-16,1536.319946,1551.510010,1532.219971,1543.550049,1543.550049,3646920000
2018-02-20,1542.380005,1546.430054,1527.560059,1529.989990,1529.989990,3646920000
2018-02-21,1530.479980,1555.280029,1530.479980,1531.839966,1531.839966,3789040000
2018-02-22,1532.790039,1548.290039,1529.199951,1529.989990,1529.989990,3720620000
2018-02-23,1531.349976,1549.189941,1531.349976,1549.189941,1549.189941,3200360000
2018-02-26,1550.089966,1560.739990,1544.989990,1559.329956,1559.329956,3436590000
2018-02-27,1559.270020,1564.630005,1536.469971,1536.469971,1536.469971,3752070000
2018-02-28,1536.800049,1543.750000,1512.449951,1512.449951,1512.449951,4244570000
2018-03-01,1512.069946,1522.469971,1494.290039,1507.390015,1507.390015,4514490000
2018-03-02,1506.810059,1535.199951,1494.000000,1533.170044,1533.170044,3891250000
2018-03-05,1531.989990,1550.760010,1525.079956,1546.050049,1546.050049,3733640000
2018-03-06,1546.719971,1562.199951,1538.630005,1562.199951,1562.199951,3389030000
2018-03-07,1560.969971,1576.729980,1550.469971,1574.530029,1574.530029,3406690000
2018-03-08,1575.650024,1580.489990,1564.589966,1571.969971,1571.969971,3206040000
2018-03-09,1573.189941,1597.300049,1573.189941,1597.140015,1597.140015,3376870000
2018-03-12,1597.290039,1603.790039,1594.109985,1601.060059,1601.060059,3216960000
2018-03-13,1601.650024,1609.050049,1590.109985,1592.050049,1592.050049,3324290000
2018-03-14,1592.459961,1598.329956,1582.640015,1584.310059,1584.310059,3394630000
2018-03-15,1584.400024,1588.020020,1572.160034,1576.619995,1576.619995,3543710000
2018-03-16,1576.579956,1588.920044,1575.410034,1586.050049,1586.050049,5429140000
2018-03-19,1585.829956,1585.829956,1553.900024,1570.560059,1570.560059,3327460000
2018-03-20,1570.849976,1575.780029,1566.750000,1570.410034,1570.410034,3272590000
2018-03-21,1570.400024,1587.739990,1570.400024,1579.300049,1579.300049,3434780000
2018-03-22,1576.589966,1576.589966,1543.869995,1543.869995,1543.869995,3765460000
2018-03-23,1544.310059,1548.729980,1510.079956,1510.079956,1510.079956,3829380000
2018-03-26,1513.540039,1543.810059,1513.540039,1543.719971,1543.719971,3538080000
2018-03-27,1544.449951,1547.709961,1508.939941,1513.569946,1513.569946,3761320000
2018-03-28,1513.800049,1521.349976,1505.640015,1513.030029,1513.030029,3875720000
2018-03-29,1513.310059,1540.020020,1513.310059,1529.430054,1529.430054,3572360000
2018-04-02,1529.140015,1529.140015,1482.900024,1492.530029,1492.530029,3635780000
2018-04-03,1493.869995,1514.560059,1493.869995,1512.150024,1512.150024,3395840000
2018-04-04,1508.599976,1534.569946,1491.689941,1531.660034,1531.660034,3369230000
2018-04-05,1532.949951,1545.280029,1532.949951,1542.930054,1542.930054,3230430000
2018-04-06,1540.010010,1541.069946,1502.630005,1513.300049,1513.300049,3312390000
2018-04-09,1513.900024,1533.939941,1513.900024,1514.459961,1514.459961,3076140000
2018-04-10,1517.050049,1548.079956,1517.050049,1543.430054,1543.430054,3579130000
2018-04-11,1542.459961,1551.369995,1535.760010,1546.800049,1546.800049,3054520000
2018-04-12,1548.030029,1562.459961,1548.030029,1557.329956,1557.329956,3045330000
2018-04-13,1558.109985,1563.750000,1545.060059,1549.510010,1549.510010,2988540000
2018-04-16,1550.560059,1566.400024,1550.510010,1563.030029,1563.030029,3020740000
2018-04-17,1564.869995,1582.989990,1564.869995,1579.800049,1579.800049,3286190000
2018-04-18,1580.180054,1592.040039,1580.180054,1583.560059,1583.560059,3412030000
2018-04-19,1582.819946,1582.949951,1569.160034,1573.819946,1573.819946,3375120000
2018-04-20,1573.530029,1574.239990,1561.719971,1564.119995,1564.119995,3428260000
2018-04-23,1564.420044,1571.469971,1556.270020,1562.119995,1562.119995,3030390000
2018-04-24,1562.390015,1574.479980,1542.300049,1553.280029,1553.280029,3716020000
2018-04-25,1553.000000,1556.089966,1539.949951,1550.469971,1550.469971,3563680000
2018-04-26,1550.920044,1562.500000,1550.310059,1557.890015,1557.890015,3690920000
2018-04-27,1557.949951,1562.979980,1549.479980,1556.239990,1556.239990,3234510000
2018-04-30,1556.670044,1563.650024,1541.880005,1541.880005,1541.880005,3749510000
2018-05-01,1541.770020,1550.859985,1527.709961,1550.329956,1550.329956,3562820000
2018-05-02,1550.449951,1565.369995,1548.920044,1554.910034,1554.910034,4047020000
2018-05-03,1554.339966,1554.339966,1532.310059,1546.560059,1546.560059,3867530000
2018-05-04,1545.829956,1572.770020,1540.369995,1565.599976,1565.599976,3335260000
2018-05-07,1565.719971,1586.410034,1565.719971,1578.949951,1578.949951,3266810000
2018-05-08,1578.670044,1586.589966,1576.890015,1586.390015,1586.390015,3745100000
2018-05-09,1586.739990,1598.760010,1584.170044,1596.050049,1596.050049,3913650000
2018-05-10,1596.540039,1609.449951,1596.540039,1603.709961,1603.709961,3380640000
2018-05-11,1603.869995,1609.359985,1599.910034,1606.790039,1606.790039,2874850000
2018-05-14,1607.390015,1614.239990,1599.729980,1600.339966,1600.339966,2994360000
2018-05-15,1599.599976,1603.160034,1592.099976,1600.339966,1600.339966,3291190000
2018-05-16,1601.030029,1620.640015,1601.030029,1616.369995,1616.369995,3248480000
2018-05-17,1616.219971,1627.319946,1615.459961,1625.290039,1625.290039,3478150000
2018-05-18,1626.060059,1630.329956,1624.229980,1626.630005,1626.630005,3383270000
2018-05-21,1627.770020,1639.040039,1627.770020,1637.439941,1637.439941,3053480000
2018-05-22,1637.650024,1639.890015,1625.239990,1625.239990,1625.239990,3384140000
2018-05-23,1624.920044,1629.400024,1618.560059,1627.609985,1627.609985,3333160000
2018-05-24,1627.219971,1630.310059,1616.589966,1628.219971,1628.219971,3285750000
2018-05-25,1627.930054,1628.729980,1623.329956,1626.930054,1626.930054,3015260000
2018-05-29,1625.569946,1628.479980,1611.319946,1623.650024,1623.650024,3743310000
2018-05-30,1624.030029,1651.109985,1624.030029,1647.989990,1647.989990,3566490000
2018-05-31,1647.969971,1649.729980,1632.250000,1633.609985,1633.609985,4241100000
2018-06-01,1635.400024,1650.500000,1635.400024,1647.979980,1647.979980,3694310000
2018-06-04,1649.199951,1655.709961,1641.219971,1653.369995,1653.369995,3410090000
2018-06-05,1653.689941,1664.689941,1652.760010,1664.630005,1664.630005,3523550000
2018-06-06,1665.199951,1676.180054,1664.449951,1675.949951,1675.949951,3662780000
2018-06-07,1676.520020,1679.989990,1660.890015,1667.770020,1667.770020,3742080000
2018-06-08,1667.609985,1674.069946,1665.729980,1672.489990,1672.489990,3138850000
2018-06-11,1672.500000,1677.680054,1671.260010,1674.680054,1674.680054,3262130000
2018-06-12,1674.939941,1686.369995,1674.939941,1682.300049,1682.300049,3435700000
2018-06-13,1682.719971,1684.839966,1673.920044,1676.540039,1676.540039,3820770000
2018-06-14,1677.030029,1684.729980,1674.530029,1684.719971,1684.719971,3540930000
2018-06-15,1684.239990,1684.630005,1672.989990,1683.910034,1683.910034,5451990000
2018-06-18,1683.510010,1692.459961,1674.410034,1692.459961,1692.459961,3316120000
2018-06-19,1692.010010,1694.000000,1672.660034,1693.449951,1693.449951,3671160000
2018-06-20,1694.040039,1708.099976,1694.040039,1706.989990,1706.989990,3332140000
2018-06-21,1706.989990,1708.020020,1685.589966,1688.949951,1688.949951,3336580000
2018-06-22,1690.280029,1696.369995,1680.910034,1685.579956,1685.579956,5468110000
2018-06-25,1684.760010,1684.760010,1649.810059,1657.510010,1657.510010,3663280000
2018-06-26,1657.709961,1672.160034,1656.119995,1668.530029,1668.530029,3568900000
2018-06-27,1668.939941,1671.469971,1640.420044,1640.449951,1640.449951,3803990000
2018-06-28,1640.369995,1647.939941,1630.060059,1645.020020,1645.020020,3461100000
2018-06-29,1645.900024,1656.050049,1642.969971,1643.069946,1643.069946,3586800000
2018-07-02,1641.729980,1655.089966,1631.060059,1655.089966,1655.089966,3095040000
2018-07-03,1655.400024,1667.520020,1655.400024,1660.420044,1660.420044,1911460000
2018-07-05,1660.650024,1679.660034,1660.650024,1679.479980,1679.479980,2980160000
2018-07-06,1679.449951,1695.180054,1678.569946,1694.050049,1694.050049,2590250000
2018-07-09,1694.660034,1704.839966,1694.660034,1704.599976,1704.599976,3070060000
2018-07-10,1704.829956,1708.560059,1689.349976,1695.619995,1695.619995,3080140000
2018-07-11,1694.060059,1696.020020,1683.099976,1683.660034,1683.660034,2986180000
2018-07-12,1685.170044,1692.430054,1679.260010,1690.280029,1690.280029,2834230000
2018-07-13,1690.290039,1697.400024,1686.880005,1687.079956,1687.079956,2619790000
2018-07-16,1687.060059,1688.400024,1672.420044,1678.540039,1678.540039,2819860000
2018-07-17,1678.000000,1690.040039,1676.099976,1687.260010,1687.260010,3064920000
2018-07-18,1687.140015,1692.020020,1679.229980,1691.869995,1691.869995,3111560000
2018-07-19,1691.199951,1702.890015,1686.260010,1701.310059,1701.310059,3278360000
2018-07-20,1701.150024,1703.430054,1696.040039,1696.810059,1696.810059,3243250000
2018-07-23,1696.420044,1701.969971,1690.530029,1698.410034,1698.410034,2928490000
2018-07-24,1700.099976,1706.829956,1675.010010,1680.199951,1680.199951,3430410000
2018-07-25,1680.339966,1685.420044,1675.050049,1685.199951,1685.199951,3584400000
2018-07-26,1685.239990,1702.930054,1684.750000,1695.359985,1695.359985,3667290000
2018-07-27,1695.250000,1697.300049,1660.430054,1663.339966,1663.339966,3434370000
2018-07-30,1663.390015,1669.500000,1652.729980,1653.130005,1653.130005,3261190000
2018-07-31,1653.569946,1675.650024,1653.569946,1670.800049,1670.800049,3906890000
2018-08-01,1670.869995,1673.229980,1657.540039,1669.260010,1669.260010,3501350000
2018-08-02,1668.989990,1682.300049,1662.329956,1682.099976,1682.099976,3501380000
2018-08-03,1682.079956,1687.300049,1668.349976,1673.369995,1673.369995,3043690000
2018-08-06,1673.250000,1684.800049,1671.989990,1684.310059,1684.310059,2879020000
2018-08-07,1684.859985,1694.359985,1684.859985,1688.300049,1688.300049,3185440000
2018-08-08,1688.680054,1689.339966,1677.670044,1686.880005,1686.880005,2978070000
2018-08-09,1687.050049,1696.750000,1686.430054,1690.890015,1690.890015,3066180000
2018-08-10,1689.319946,1695.790039,1680.770020,1686.800049,1686.800049,3265590000
2018-08-13,1686.810059,1689.099976,1670.619995,1675.319946,1675.319946,3173630000
2018-08-14,1676.189941,1694.959961,1676.189941,1692.579956,1692.579956,2986500000
2018-08-15,1691.599976,1691.599976,1663.530029,1670.670044,1670.670044,3656680000
2018-08-16,1691.599976,1691.599976,1663.530029,1685.750000,1685.750000,3232000000
2018-08-17,1685.449951,1693.709961,1679.969971,1692.949951,1692.949951,3037640000
2018-08-20,1693.790039,1701.130005,1690.180054,1698.689941,1698.689941,2757150000
2018-08-21,1698.910034,1722.290039,1698.910034,1718.050049,1718.050049,3174010000
2018-08-22,1717.750000,1723.010010,1715.800049,1722.540039,1722.540039,2701250000
